client_id,gender,birth_date,client_district_id,disp_id,account_id,disp_type,acc_district_id,stmt_freq,account_date,loan_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,card_id,card_type,card_issued_date,avg_balance,abs_balance,avg_dtCCwdl,avg_dtCashwdl,avg_dtObRemit,avg_dtOther,avg_crCash,avg_crObColl,avg_crOther,avg_dtIns,avg_dtStmtBal,avg_dtIntNegBal,avg_dtHousehold,avg_dtLoan,avg_dtOtherPay,avg_crInterest,avg_crPension,avg_crOtherPay,district_id,district_name,region,num_inhab,mun_inhab500,mun_inhab1000,mun_inhab10000,mun_inhab10001,num_cities,urban_ratio,avg_sal,unemploy95,unemploy96,entPer1000,crimes95,crimes96,num_operators
5468,f,1944-05-27,68,5468,4533,OWNER,68,Monthly,1997-08-03,5906,1998-05-05,81144,36,2254.0,C,785.0,classic,1998-06-16,1290.2,65800.2,0.0,7813.439216,616.411765,0.0,9687.235294,0.0,32.815686,0.0,1.145098,0.0,616.411765,0.0,7812.294118,32.815686,0.0,9687.235294,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,1
5521,f,1973-05-15,9,5521,4580,OWNER,9,Monthly,1994-08-27,5922,1995-08-05,20220,12,1685.0,A,791.0,classic,1997-05-12,613.792157,31303.4,0.0,3695.835294,855.196078,0.0,5134.333333,0.0,30.490196,0.0,1.717647,0.0,855.196078,0.0,3694.117647,30.490196,0.0,5134.333333,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,1
5526,m,1947-03-19,27,5526,4585,OWNER,27,Monthly,1996-06-08,5923,1996-10-10,64656,48,1347.0,C,792.0,classic,1998-10-11,3729.075,44748.9,0.0,1325.0,0.0,0.0,5028.0,0.0,26.075,0.0,0.0,0.0,0.0,0.0,1325.0,26.075,0.0,5028.0,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,2
5563,m,1976-01-01,1,5563,4616,OWNER,1,Monthly,1997-09-24,5930,1998-01-12,66696,24,2779.0,C,795.0,classic,1998-08-02,4213.78125,67420.5,0.0,2557.1625,766.25,0.0,7508.1875,0.0,29.00625,0.0,0.9125,0.0,766.25,0.0,2556.25,29.00625,0.0,7508.1875,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
5579,m,1951-02-16,77,5579,4631,OWNER,77,PostTransaction,1996-12-12,5933,1997-12-13,87528,24,3647.0,C,796.0,classic,1998-02-20,1312.563158,74816.1,0.0,3778.017544,0.0,0.0,68.421053,4990.631579,31.52807,0.0,12.280702,0.0,0.0,0.0,3765.736842,31.52807,0.0,5059.052632,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,2
5684,f,1955-03-02,8,5684,4715,OWNER,8,Monthly,1996-10-28,5953,1997-03-14,97176,24,4049.0,C,801.0,classic,1997-06-15,5746.34375,91941.5,0.0,10087.9375,0.0,0.0,25.0,15764.0,45.28125,0.0,0.0,0.0,0.0,0.0,10087.9375,45.28125,0.0,15789.0,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,1
5727,m,1953-02-24,54,5727,4746,OWNER,54,Monthly,1997-02-21,5963,1997-09-07,204780,60,3413.0,C,803.0,classic,1998-01-19,3887.426087,89410.8,0.0,6232.026087,0.0,0.0,10068.521739,0.0,50.930435,0.0,0.634783,0.0,0.0,0.0,6231.391304,50.930435,0.0,10068.521739,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,1
5873,f,1979-04-06,5,5873,4863,OWNER,5,Monthly,1996-03-12,5992,1997-03-18,76080,12,6340.0,A,813.0,junior,1996-10-28,875.6,70923.6,24.691358,4340.74321,922.074074,0.0,32.098765,6105.506173,25.503704,0.0,1.261728,0.0,325.925926,0.0,4960.320988,25.503704,0.0,6137.604938,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,1
5911,m,1935-10-03,14,5911,4894,OWNER,14,Monthly,1993-06-20,5997,1993-11-04,117024,24,4876.0,A,814.0,classic,1996-02-15,4091.807692,53193.5,0.0,5015.384615,0.0,0.0,61.538462,9001.538462,44.115385,0.0,0.0,0.0,0.0,0.0,5015.384615,44.115385,0.0,9063.076923,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,1
5978,f,1944-01-27,33,5978,4949,OWNER,33,Monthly,1996-10-14,6007,1997-08-30,289920,48,6040.0,C,819.0,gold,1998-12-06,1212.475556,54561.4,0.0,7697.177778,0.0,0.0,8.888889,8858.4,42.364444,0.0,1.622222,0.0,0.0,0.0,7695.555556,42.364444,0.0,8867.288889,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,1
6039,f,1958-07-03,1,6039,4999,OWNER,1,Monthly,1996-02-12,6014,1997-05-18,165168,36,4588.0,C,820.0,classic,1998-11-10,264.53299,25659.7,0.0,2784.14433,1514.484536,0.0,3.092784,4541.185567,18.883505,0.0,1.505155,0.0,796.989691,0.0,3500.134021,18.883505,0.0,4544.278351,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2
6178,f,1940-10-15,1,6178,5120,OWNER,1,Monthly,1993-06-21,6038,1994-08-10,323472,48,6739.0,A,823.0,classic,1998-06-05,1213.678947,69179.7,0.0,5340.308772,263.859649,0.0,6788.192982,0.0,29.654386,0.0,1.536842,0.0,263.859649,0.0,5338.77193,29.654386,0.0,6788.192982,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
6196,m,1943-03-09,68,6196,5133,OWNER,68,Weekly,1996-12-08,6044,1998-01-27,57060,12,4755.0,C,824.0,classic,1998-04-29,888.866279,76442.5,0.0,3885.104651,375.313953,0.0,5120.790698,0.0,28.494186,318.5,2.44186,0.0,23.27907,0.0,3916.197674,28.494186,0.0,5120.790698,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,1
6255,f,1946-01-01,54,6255,5180,OWNER,54,Monthly,1997-02-24,6054,1998-07-16,58764,12,4897.0,C,829.0,classic,1998-12-22,1622.711765,55172.2,0.0,3821.694118,0.0,0.0,5392.676471,0.0,51.729412,0.0,0.429412,0.0,0.0,0.0,3821.264706,51.729412,0.0,5392.676471,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,2
6275,m,1956-12-30,13,6275,5196,OWNER,13,Weekly,1997-06-29,6059,1997-12-28,79824,12,6652.0,A,831.0,classic,1998-06-29,1228.058065,38069.8,0.0,5848.064516,765.0,0.0,7815.451613,0.0,25.670968,0.0,2.903226,0.0,765.0,0.0,5845.16129,25.670968,0.0,7815.451613,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,1
6299,m,1936-08-09,1,6299,5213,OWNER,1,Monthly,1995-08-18,6063,1996-04-25,320976,48,6687.0,D,833.0,classic,1998-08-01,929.246,46462.3,0.0,7082.356,0.0,0.0,20.0,7941.38,50.222,0.0,0.876,0.0,0.0,0.0,7081.48,50.222,0.0,7961.38,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
6301,f,1949-03-08,55,6301,5215,OWNER,55,Monthly,1993-07-01,6064,1994-08-04,14628,12,1219.0,A,834.0,classic,1998-08-21,342.184314,34902.8,0.0,1352.464706,522.960784,0.0,2200.176471,0.0,17.433333,29.176471,1.288235,0.0,0.156863,0.0,1844.803922,17.433333,0.0,2200.176471,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,1
6567,f,1978-11-21,5,6567,5442,OWNER,34,Monthly,1993-03-22,6112,1994-06-17,174744,24,7281.0,B,844.0,junior,1998-03-04,58.736441,6930.9,0.0,2329.988136,1328.457627,0.0,3703.347458,0.0,13.834746,120.661017,1.732203,0.010169,962.20339,0.0,2573.838983,13.834746,0.0,3703.347458,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,1
6610,m,1954-06-03,57,6610,5477,OWNER,57,Monthly,1995-12-17,6118,1997-10-04,349392,48,7279.0,C,847.0,classic,1997-05-20,441.626897,64035.9,24.827586,5370.091034,699.806897,0.0,6501.227586,0.0,35.124828,0.0,1.711724,0.0,699.806897,0.0,5393.206897,35.124828,0.0,6501.227586,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729,3651,1
6753,m,1962-05-23,15,6753,5593,OWNER,15,Monthly,1996-02-27,6144,1996-08-09,44376,12,3698.0,A,854.0,classic,1996-10-07,1749.782051,68241.5,0.0,6170.892308,620.410256,0.0,8516.179487,0.0,24.905128,0.0,1.123077,0.0,620.410256,0.0,6169.769231,24.905128,0.0,8516.179487,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,1
6764,m,1944-04-12,19,6764,5602,OWNER,19,PostTransaction,1996-07-10,6147,1997-12-28,177504,48,3698.0,C,855.0,classic,1998-10-24,232.34186,19981.4,0.0,4714.732558,0.0,0.0,4915.139535,0.0,31.934884,0.0,18.604651,0.0,0.0,0.0,4696.127907,31.934884,0.0,4915.139535,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,1
6789,m,1979-03-26,57,6789,5622,OWNER,70,Monthly,1993-02-08,6150,1994-11-02,83016,12,6918.0,A,857.0,junior,1998-10-25,343.905612,67405.5,0.0,5901.652041,633.673469,0.0,6850.341837,0.0,28.889286,0.0,1.340816,0.0,581.05102,0.0,5952.933673,28.889286,0.0,6850.341837,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729,3651,1
7127,m,1957-09-29,3,7127,5891,OWNER,54,Monthly,1993-01-25,6202,1994-04-18,65184,12,5432.0,A,874.0,gold,1997-10-07,829.213415,67995.5,0.0,5571.731707,0.0,0.0,10.97561,6359.804878,30.164634,0.0,1.780488,0.0,0.0,0.0,5569.95122,30.164634,0.0,6370.780488,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,1
7186,f,1944-06-01,27,7186,5944,OWNER,27,Monthly,1997-06-06,6215,1998-06-18,78720,48,1640.0,C,880.0,classic,1998-09-17,932.680282,66220.3,0.0,2960.8,527.887324,0.0,4386.732394,0.0,34.635211,0.0,1.64507,0.0,527.887324,0.0,2959.15493,34.635211,0.0,4386.732394,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,1
7195,m,1962-09-11,50,7195,5952,OWNER,50,Monthly,1993-09-07,6216,1994-09-30,141240,24,5885.0,A,882.0,classic,1996-09-11,449.722549,45871.7,0.0,3635.870588,810.960784,0.0,18.627451,4846.745098,31.181373,325.058824,1.145098,0.0,237.490196,0.0,3883.137255,31.181373,0.0,4865.372549,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,1
7286,f,1970-02-10,47,7286,6030,OWNER,47,Monthly,1993-08-24,6227,1995-03-04,28248,24,1177.0,A,884.0,gold,1997-07-31,358.821277,33729.2,0.0,3876.429787,0.0,0.0,4201.292553,0.0,33.958511,0.0,2.174468,0.0,0.0,0.0,3874.255319,33.958511,0.0,4201.292553,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,1
7325,m,1975-01-24,24,7325,6062,OWNER,24,Monthly,1996-08-28,6235,1998-04-19,321360,60,5356.0,C,886.0,classic,1998-12-15,370.882857,51923.6,0.0,4274.2,1212.342857,0.0,89.285714,5740.335714,27.804286,0.0,1.564286,0.0,1212.342857,0.0,4272.635714,27.804286,0.0,5829.621429,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198,5273,1
7422,m,1958-11-26,74,7422,6148,OWNER,74,Monthly,1993-12-27,6253,1994-11-04,59760,24,2490.0,A,890.0,classic,1996-09-08,761.725926,41133.2,0.0,3040.140741,726.574074,0.0,4499.981481,0.0,28.459259,0.0,1.622222,0.0,726.574074,0.0,3038.518519,28.459259,0.0,4499.981481,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,2
7434,f,1942-04-04,34,7434,6157,OWNER,34,Monthly,1996-11-11,6254,1997-12-28,247920,48,5165.0,C,891.0,classic,1997-12-23,241.684337,20059.8,0.0,4286.968675,1147.349398,0.0,5643.385542,0.0,32.616867,0.0,1.583133,0.0,1147.349398,0.0,4285.385542,32.616867,0.0,5643.385542,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,1
7567,m,1937-03-15,5,7567,6265,OWNER,5,Monthly,1996-11-01,6278,1997-06-10,87360,24,3640.0,C,896.0,classic,1997-09-18,847.717391,58492.5,0.0,7125.052174,632.521739,0.0,8579.536232,0.0,25.755072,0.0,1.269565,0.0,632.521739,0.0,7123.782609,25.755072,0.0,8579.536232,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,1
7576,m,1962-07-10,38,7576,6273,OWNER,38,Monthly,1993-07-21,6279,1994-06-07,87360,24,3640.0,A,897.0,classic,1998-01-18,968.6,29058.0,0.0,3588.506667,0.0,0.0,4504.3,0.0,52.806667,0.0,0.973333,0.0,0.0,0.0,3587.533333,52.806667,0.0,4504.3,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,1
7672,m,1953-04-05,26,7672,6353,OWNER,26,Monthly,1993-11-26,6294,1995-02-12,79920,60,1332.0,C,904.0,classic,1998-01-22,329.174737,31271.6,0.0,2997.536842,691.578947,0.0,3992.173684,0.0,26.116842,0.0,1.536842,0.0,61.684211,0.0,3625.894737,26.116842,0.0,3992.173684,26,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041,6261,1
7683,m,1946-04-01,12,7683,6363,OWNER,74,Monthly,1993-08-01,6297,1994-10-25,17508,12,1459.0,A,906.0,gold,1998-05-18,667.043056,48027.1,0.0,2087.861111,0.0,0.0,2725.277778,0.0,29.626389,0.0,2.027778,0.0,0.0,0.0,2085.833333,29.626389,0.0,2725.277778,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804,3868,1
7796,f,1975-09-27,50,7796,6461,OWNER,50,Monthly,1996-07-17,6313,1997-06-15,150912,36,4192.0,C,918.0,classic,1998-04-27,652.795522,43737.3,0.0,4753.931343,0.0,0.0,5378.970149,0.0,27.756716,0.0,1.961194,0.0,0.0,0.0,4751.970149,27.756716,0.0,5378.970149,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,2
7855,f,1964-01-30,7,7855,6505,OWNER,7,Monthly,1997-09-13,6321,1998-10-08,38496,12,3208.0,C,923.0,classic,1998-09-24,2561.758333,92223.3,0.0,2623.033333,0.0,0.0,5121.555556,0.0,63.236111,0.0,0.811111,0.0,0.0,0.0,2622.222222,63.236111,0.0,5121.555556,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,1
7862,m,1965-10-17,74,7862,6510,OWNER,74,Monthly,1996-12-18,6322,1997-05-06,76992,24,3208.0,C,924.0,classic,1998-12-24,1499.397143,52478.9,0.0,6661.954286,0.0,0.0,8133.542857,0.0,27.808571,0.0,1.668571,0.0,0.0,0.0,6660.285714,27.808571,0.0,8133.542857,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,1
7959,f,1978-06-29,1,7959,6592,OWNER,1,Monthly,1996-10-20,6338,1997-08-24,390660,60,6511.0,C,933.0,junior,1998-04-21,752.551852,60956.7,0.0,6438.298765,1062.222222,0.0,8229.444444,0.0,23.628395,0.0,1.261728,0.0,1062.222222,0.0,6437.037037,23.628395,0.0,8229.444444,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
8030,m,1967-07-19,1,8030,6649,OWNER,1,Monthly,1995-07-08,6346,1997-05-22,100260,60,1671.0,C,936.0,classic,1997-08-02,1255.062903,77813.9,0.0,4315.425806,0.0,0.0,5525.048387,0.0,45.440323,0.0,0.941935,0.0,0.0,0.0,4314.483871,45.440323,0.0,5525.048387,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
8359,m,1979-12-06,74,8359,6924,OWNER,74,Monthly,1994-06-01,6403,1995-12-05,194880,48,4060.0,C,946.0,junior,1998-02-28,274.39823,31007.0,0.0,3388.720354,568.053097,0.0,2.654867,4203.212389,25.304425,0.0,1.80885,0.0,568.053097,0.0,3386.911504,25.304425,0.0,4205.867257,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,1
8366,f,1960-05-21,41,8366,6930,OWNER,41,Monthly,1993-09-08,6407,1994-05-26,25944,24,1081.0,A,947.0,classic,1997-11-08,1875.648649,69399.0,0.0,4414.551351,0.0,0.0,6238.743243,0.0,51.456757,0.0,1.578378,0.0,0.0,0.0,4412.972973,51.456757,0.0,6238.743243,41,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,1
8392,f,1966-05-08,36,8392,6950,OWNER,36,Monthly,1996-10-12,6415,1997-02-12,475680,48,9910.0,C,951.0,classic,1998-08-16,3875.45,46505.4,0.0,4741.666667,0.0,0.0,8583.25,0.0,33.866667,0.0,0.0,0.0,0.0,0.0,4741.666667,33.866667,0.0,8583.25,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,2
8502,m,1943-04-19,51,8502,7045,OWNER,51,Monthly,1996-12-26,6435,1997-06-16,288720,48,6015.0,C,956.0,classic,1998-09-30,4866.114286,102188.4,0.0,6362.6,0.0,0.0,19.047619,11171.333333,38.333333,0.0,0.695238,0.0,0.0,0.0,6361.904762,38.333333,0.0,11190.380952,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,1
8506,f,1979-12-25,69,8506,7049,OWNER,69,Monthly,1997-10-12,6436,1998-05-22,495180,60,8253.0,C,957.0,junior,1998-10-16,1104.370968,34235.5,0.0,10926.748387,0.0,0.0,19.354839,11980.387097,31.377419,0.0,0.941935,0.0,0.0,0.0,10925.806452,31.377419,0.0,11999.741935,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,0.0,7.01,124,0,1358,1
8636,f,1941-11-12,71,8636,7156,OWNER,71,Monthly,1997-09-11,6464,1998-04-16,49488,24,2062.0,C,965.0,classic,1998-04-02,1858.00625,59456.2,0.0,3945.93125,0.0,0.0,271.875,5484.09375,47.96875,0.0,1.36875,0.0,0.0,0.0,3944.5625,47.96875,0.0,5755.96875,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,1
9427,f,1970-11-09,62,9119,7614,OWNER,62,Monthly,1995-02-08,6550,1996-05-18,320592,48,6679.0,C,989.0,classic,1996-02-21,785.780682,69148.7,31.818182,6513.0,0.0,0.0,5.681818,7285.818182,39.098864,0.0,1.659091,0.0,0.0,0.0,6543.159091,39.098864,0.0,7291.5,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,2
9457,m,1978-09-26,46,9149,7637,OWNER,46,Monthly,1996-08-19,6554,1997-01-29,390096,48,8127.0,C,991.0,junior,1998-07-01,2767.375,44278.0,0.0,5612.5,0.0,0.0,8347.125,0.0,32.75,0.0,0.0,0.0,0.0,0.0,5612.5,32.75,0.0,8347.125,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,2
9555,f,1947-05-15,13,9247,7721,OWNER,13,Monthly,1997-07-03,6569,1998-05-28,45456,12,3788.0,C,1001.0,classic,1998-11-20,1019.653571,57100.6,0.0,3927.939286,0.0,0.0,248.214286,4667.767857,31.610714,0.0,1.564286,0.0,0.0,0.0,3926.375,31.610714,0.0,4915.982143,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,1
9569,f,1950-07-18,19,9261,7733,OWNER,19,Weekly,1996-07-08,6571,1998-05-12,140064,24,5836.0,C,1002.0,classic,1998-07-09,520.240141,73874.1,0.0,6625.591549,0.0,0.0,18.309859,7081.598592,45.923239,0.0,3.802817,0.0,0.0,0.0,6621.788732,45.923239,0.0,7099.908451,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,1
9582,f,1942-04-14,2,9274,7745,OWNER,2,Monthly,1996-11-29,6574,1997-12-20,77544,36,2154.0,C,1003.0,classic,1998-08-09,324.221875,20750.2,0.0,3975.35625,1270.0,0.0,5546.703125,0.0,22.875,0.0,1.825,0.0,1270.0,0.0,3973.53125,22.875,0.0,5546.703125,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,1
9593,f,1968-01-28,74,9285,7753,OWNER,74,Monthly,1993-02-08,6577,1994-03-11,51696,24,2154.0,A,1005.0,classic,1993-11-07,374.532353,38202.3,144.117647,6619.25098,0.0,0.0,7109.54902,0.0,28.351961,0.0,1.57451,0.0,0.0,0.0,6761.794118,28.351961,0.0,7109.54902,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,1
9641,m,1945-01-26,64,9333,7795,OWNER,64,Monthly,1995-01-05,6585,1996-10-29,372120,60,6202.0,C,1007.0,gold,1998-09-25,270.817442,46580.6,0.0,7455.639535,0.0,0.0,7695.55814,0.0,30.898837,0.0,1.697674,0.0,0.0,0.0,7453.94186,30.898837,0.0,7695.55814,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,2
9717,f,1952-11-10,52,9409,7859,OWNER,52,Monthly,1995-03-14,6599,1996-11-19,72120,12,6010.0,A,1009.0,gold,1997-06-14,966.979412,98631.9,0.0,6704.95098,0.0,0.0,9.803922,7601.107843,61.018627,0.0,2.147059,0.0,0.0,0.0,6702.803922,61.018627,0.0,7610.911765,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,2
9721,m,1954-12-05,34,9413,7861,OWNER,34,Monthly,1995-04-22,6600,1995-10-08,21852,36,607.0,A,1010.0,classic,1996-10-27,2383.294444,42899.3,0.0,3423.033333,1.444444,0.0,5772.25,0.0,35.522222,1.444444,0.811111,0.0,0.0,0.0,3422.222222,35.522222,0.0,5772.25,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,1
9760,m,1969-02-17,27,9452,7894,OWNER,27,Monthly,1996-04-09,6607,1997-10-21,153144,36,4254.0,C,1014.0,classic,1996-11-02,337.519298,57715.8,58.479532,5121.036257,787.894737,0.0,6281.087719,0.0,23.842105,0.0,1.451462,0.0,503.157895,0.0,5462.80117,23.842105,0.0,6281.087719,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,1
9833,m,1964-09-21,51,9525,7957,OWNER,51,Monthly,1995-09-07,6621,1997-06-14,42900,12,3575.0,A,1016.0,classic,1997-10-28,555.138286,97149.2,0.0,4167.393143,1256.811429,0.0,5958.868571,0.0,20.474286,0.0,1.501714,0.0,634.011429,0.0,4788.691429,20.474286,0.0,5958.868571,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,2
9914,m,1942-12-08,36,9606,8026,OWNER,36,Monthly,1997-03-23,6641,1997-09-09,128268,36,3563.0,C,1022.0,classic,1997-12-13,2684.655556,48323.8,0.0,4717.477778,0.0,0.0,7360.333333,0.0,41.8,0.0,0.811111,0.0,0.0,0.0,4716.666667,41.8,0.0,7360.333333,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,1
9929,f,1967-07-19,47,9621,8038,OWNER,47,Monthly,1996-08-17,6643,1998-01-18,35856,24,1494.0,C,1023.0,classic,1998-08-30,814.038947,77333.7,0.0,2904.791579,658.736842,0.0,4339.957895,0.0,37.609474,0.0,1.844211,0.0,658.736842,0.0,2902.947368,37.609474,0.0,4339.957895,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,1
9930,m,1972-06-23,9,9622,8039,OWNER,9,Monthly,1995-12-17,6644,1996-10-20,93600,24,3900.0,A,1024.0,classic,1998-09-20,477.016364,26235.9,0.0,3242.88,446.818182,0.0,4130.418182,0.0,36.296364,293.727273,1.061818,0.0,97.636364,0.0,3297.272727,36.296364,0.0,4130.418182,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,1
9933,m,1941-10-15,74,9625,8041,OWNER,1,Monthly,1993-10-10,6645,1994-11-06,140400,36,3900.0,A,1025.0,classic,1997-09-08,628.26,28271.7,0.0,5181.622222,0.0,0.0,5748.466667,0.0,61.415556,0.0,1.622222,0.0,0.0,0.0,5180.0,61.415556,0.0,5748.466667,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,1
10040,f,1968-10-30,37,9732,8127,OWNER,37,Monthly,1994-10-13,6667,1996-07-15,155880,24,6495.0,A,1035.0,classic,1998-10-11,313.83662,44564.8,0.0,5025.898592,935.774648,0.0,6245.190141,0.0,30.319718,0.0,1.64507,0.0,935.774648,0.0,5024.253521,30.319718,0.0,6245.190141,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,2
10043,m,1965-10-29,45,9735,8129,OWNER,45,Monthly,1993-06-26,6668,1994-07-30,74736,36,2076.0,A,1036.0,classic,1997-01-17,496.177612,33243.9,0.0,3109.504478,738.38806,0.0,4317.432836,0.0,26.637313,0.0,1.743284,0.0,738.38806,0.0,3107.761194,26.637313,0.0,4317.432836,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,1
10095,f,1976-02-06,1,9787,8173,OWNER,11,Monthly,1993-07-05,6678,1994-05-20,80340,12,6695.0,A,1038.0,junior,1995-03-30,1718.128846,89342.7,0.0,6873.134615,0.0,0.0,294.230769,8246.538462,50.494231,0.0,1.403846,0.0,0.0,0.0,6871.730769,50.494231,0.0,8540.769231,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2
10198,m,1976-05-24,31,9890,8260,OWNER,31,Monthly,1993-03-24,6686,1994-08-25,224604,36,6239.0,A,1040.0,junior,1995-05-28,433.196774,40287.3,0.0,7052.303226,0.0,0.0,2.150538,7446.731183,36.61828,0.0,1.883871,0.0,0.0,0.0,7050.419355,36.61828,0.0,7448.88172,31,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,2
